animal	group	WkPost-TX	feature	value	name	tissue	timepoint	newname	parameter	unit
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCM_CD69p_UNS	6.58	Wk24 Post-ATI PBMC CD3p CD8p TCM CD69p UNS	PBMC	Week 24 Post-ATI	CD3p CD8p TCM CD69p UNS	PBMC_CD3p_CD8p_TCM_CD69p_UNS	%
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_CD39p_GAG_UNS	0.48055555555555557	Wk24 Post-ATI PBMC CD3p CD4p CD39p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p CD39p GAG UNS	PBMC_CD3p_CD4p_CD39p_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.0790513833992095	Wk24 Post-ATI PBMC CD3p CD4p CD69p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p CD69p GAG UNS	PBMC_CD3p_CD4p_CD69p_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_KI67p_GAG_UNS	1.0997506234413965	Wk24 Post-ATI PBMC CD3p CD4p KI67p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p KI67p GAG UNS	PBMC_CD3p_CD4p_KI67p_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	0.8861788617886179	Wk24 Post-ATI PBMC CD3p CD4p TCM CD69p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p TCM CD69p GAG UNS	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	1.9507042253521127	Wk24 Post-ATI PBMC CD3p CD8p IFNGp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p IFNGp GAG UNS	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	21.85185185185185	Wk24 Post-ATI PBMC CD3p CD8p Naive TNFAp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p Naive TNFAp GAG UNS	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.2465753424657535	Wk24 Post-ATI PBMC CD3p CD8p TBETp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p TBETp GAG UNS	PBMC_CD3p_CD8p_TBETp_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	5.25	Wk24 Post-ATI PBMC CD3p CD8p TNFAp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p TNFAp GAG UNS	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	FC
RKq17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_KI67p	1.79	Wk24 Post-ATI PBMC CD3p CD8p KI67p	PBMC	Week 24 Post-ATI	CD3p CD8p KI67p	PBMC_CD3p_CD8p_KI67p	%
RKq17	aIL10+aPD1	36	wk36_MSD_Cluster_1	0	Wk24 Post-ATI MSD Cluster 1	LN	Week 24 Post-ATI	 MSD Cluster 1	MSD_Cluster_1	centroid score
RKq17	aIL10+aPD1	36	wk36_MSD_Cluster_2	0	Wk24 Post-ATI MSD Cluster 2	LN	Week 24 Post-ATI	 MSD Cluster 2	MSD_Cluster_2	centroid score
RKq17	aIL10+aPD1	36	wk36_MSD_Cluster_3	0	Wk24 Post-ATI MSD Cluster 3	LN	Week 24 Post-ATI	 MSD Cluster 3	MSD_Cluster_3	centroid score
RNy16	aIL10+aPD1	36	wk36_LOG_SIVRNA_LN_per10^6correctedCD4Live	2.0580802092444075	Wk24 Post-ATI LOG SIVRNA LN per10^6correctedCD4Live	LN	Week 24 Post-ATI	 LOG SIVRNAper10^6correctedCD4Live	LOG_SIVRNA_LN_per10^6correctedCD4Live	NA
RNy16	aIL10+aPD1	36	wk36_IL10	0.60079586087941	Wk24 Post-ATI IL10	LN	Week 24 Post-ATI	 IL10	IL10	pg/ml
RNy16	aIL10+aPD1	36	wk36_IL4	0.118152800143715	Wk24 Post-ATI IL4	LN	Week 24 Post-ATI	 IL4	IL4	pg/ml
RNy16	aIL10+aPD1	36	wk36_MIP3b	131.939809909993	Wk24 Post-ATI MIP3b	LN	Week 24 Post-ATI	 MIP3b	MIP3b	pg/ml
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG	5.27	Wk24 Post-ATI LN CD3p CD4p TCM IFNGp GAG	LN	Week 24 Post-ATI	CD3p CD4p TCM IFNGp GAG	LN_CD3p_CD4p_TCM_IFNGp_GAG	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	3058	Wk24 Post-ATI LN CD3p CD4p TEM  TCF1 GAG	LN	Week 24 Post-ATI	CD3p CD4p TEM  TCF1 GAG	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	MFI
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TNFAp_GAG	0.3	Wk24 Post-ATI LN CD3p CD4p TNFAp GAG	LN	Week 24 Post-ATI	CD3p CD4p TNFAp GAG	LN_CD3p_CD4p_TNFAp_GAG	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_GRZBp_GAG	12.9	Wk24 Post-ATI LN CD3p CD8p TCM GRZBp GAG	LN	Week 24 Post-ATI	CD3p CD8p TCM GRZBp GAG	LN_CD3p_CD8p_TCM_GRZBp_GAG	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_IFNGp_GAG	7.69	Wk24 Post-ATI LN CD3p CD8p TCM IFNGp GAG	LN	Week 24 Post-ATI	CD3p CD8p TCM IFNGp GAG	LN_CD3p_CD8p_TCM_IFNGp_GAG	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_CD39p_GAG	17	Wk24 Post-ATI LN CD3p CD8p TEM CD39p GAG	LN	Week 24 Post-ATI	CD3p CD8p TEM CD39p GAG	LN_CD3p_CD8p_TEM_CD39p_GAG	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	74.7	Wk24 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG	LN	Week 24 Post-ATI	CD3p CD8p TEM CX3CR1p GAG	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_MFI_BCL2_UNS	1501	Wk24 Post-ATI LN CD3p CD4p  BCL2 UNS	LN	Week 24 Post-ATI	CD3p CD4p  BCL2 UNS	LN_CD3p_CD4p_MFI_BCL2_UNS	MFI
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	1744	Wk24 Post-ATI LN CD3p CD4p TCM  BCL2 UNS	LN	Week 24 Post-ATI	CD3p CD4p TCM  BCL2 UNS	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_MFI_TCF1_UNS	8543	Wk24 Post-ATI LN CD3p CD8p  TCF1 UNS	LN	Week 24 Post-ATI	CD3p CD8p  TCF1 UNS	LN_CD3p_CD8p_MFI_TCF1_UNS	MFI
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_KI67p_UNS	9.07	Wk24 Post-ATI LN CD3p CD8p KI67p UNS	LN	Week 24 Post-ATI	CD3p CD8p KI67p UNS	LN_CD3p_CD8p_KI67p_UNS	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_GRZBp_UNS	9.24	Wk24 Post-ATI LN CD3p CD8p TCM GRZBp UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM GRZBp UNS	LN_CD3p_CD8p_TCM_GRZBp_UNS	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_KI67p_UNS	8.27	Wk24 Post-ATI LN CD3p CD8p TCM KI67p UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM KI67p UNS	LN_CD3p_CD8p_TCM_KI67p_UNS	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	3.37	Wk24 Post-ATI LN CD3p CD8p TCM SLAMF6p UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM SLAMF6p UNS	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_IFNGp_GAG_UNS	4.089743589743589	Wk24 Post-ATI LN CD3p CD4p IFNGp GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p IFNGp GAG UNS	LN_CD3p_CD4p_IFNGp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_IL2p_GAG_UNS	4.508196721311475	Wk24 Post-ATI LN CD3p CD4p IL2p GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p IL2p GAG UNS	LN_CD3p_CD4p_IL2p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	3.6095890410958904	Wk24 Post-ATI LN CD3p CD4p TCM IFNGp GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p TCM IFNGp GAG UNS	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TNFAp_GAG_UNS	15.789473684210526	Wk24 Post-ATI LN CD3p CD4p TNFAp GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p TNFAp GAG UNS	LN_CD3p_CD4p_TNFAp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	0.9575551782682513	Wk24 Post-ATI LN CD3p CD8p CX3CR1p GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p CX3CR1p GAG UNS	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IFNGp_GAG_UNS	3.4020100502512562	Wk24 Post-ATI LN CD3p CD8p IFNGp GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p IFNGp GAG UNS	LN_CD3p_CD8p_IFNGp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	0.9538714991762767	Wk24 Post-ATI LN CD3p CD8p TCM CX3CR1p GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM CX3CR1p GAG UNS	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	0.9676165803108808	Wk24 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p TEM CX3CR1p GAG UNS	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_KI67p	4.2	Wk24 Post-ATI LN CD3p CD4p KI67p	LN	Week 24 Post-ATI	CD3p CD4p KI67p	LN_CD3p_CD4p_KI67p	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM	0.32	Wk24 Post-ATI LN CD3p CD4p TEM	LN	Week 24 Post-ATI	CD3p CD4p TEM	LN_CD3p_CD4p_TEM	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_CD25p	4.17	Wk24 Post-ATI LN CD3p CD8p CD25p	LN	Week 24 Post-ATI	CD3p CD8p CD25p	LN_CD3p_CD8p_CD25p	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_KI67p	5.01	Wk24 Post-ATI LN CD3p CD8p KI67p	LN	Week 24 Post-ATI	CD3p CD8p KI67p	LN_CD3p_CD8p_KI67p	%
RNy16	aIL10+aPD1	36	wk36_LN_CD3p_CD4_CD95pCD28nTEM	1.29	Wk24 Post-ATI LN CD3p CD4 CD95pCD28nTEM	LN	Week 24 Post-ATI	CD3p CD4 CD95pCD28nTEM	LN_CD3p_CD4_CD95pCD28nTEM	%
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.037	Wk24 Post-ATI PBMC CD3p CD4p Naive TNFAp GAG	PBMC	Week 24 Post-ATI	CD3p CD4p Naive TNFAp GAG	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	%
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2168	Wk24 Post-ATI PBMC CD3p CD4p TCM  BCL2 GAG	PBMC	Week 24 Post-ATI	CD3p CD4p TCM  BCL2 GAG	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	MFI
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_CD39p_GAG	2.72	Wk24 Post-ATI PBMC CD3p CD4p TCM CD39p GAG	PBMC	Week 24 Post-ATI	CD3p CD4p TCM CD39p GAG	PBMC_CD3p_CD4p_TCM_CD39p_GAG	%
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TEM_ID2p_GAG	47.2	Wk24 Post-ATI PBMC CD3p CD4p TEM ID2p GAG	PBMC	Week 24 Post-ATI	CD3p CD4p TEM ID2p GAG	PBMC_CD3p_CD4p_TEM_ID2p_GAG	%
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_CD39p_UNS	2.58	Wk24 Post-ATI PBMC CD3p CD4p CD39p UNS	PBMC	Week 24 Post-ATI	CD3p CD4p CD39p UNS	PBMC_CD3p_CD4p_CD39p_UNS	%
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_Naive_KI67p_UNS	1.22	Wk24 Post-ATI PBMC CD3p CD4p Naive KI67p UNS	PBMC	Week 24 Post-ATI	CD3p CD4p Naive KI67p UNS	PBMC_CD3p_CD4p_Naive_KI67p_UNS	%
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2438	Wk24 Post-ATI PBMC CD3p CD4p TCM  BCL2 UNS	PBMC	Week 24 Post-ATI	CD3p CD4p TCM  BCL2 UNS	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCM_CD69p_UNS	3.08	Wk24 Post-ATI PBMC CD3p CD8p TCM CD69p UNS	PBMC	Week 24 Post-ATI	CD3p CD8p TCM CD69p UNS	PBMC_CD3p_CD8p_TCM_CD69p_UNS	%
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_CD39p_GAG_UNS	1.5232558139534884	Wk24 Post-ATI PBMC CD3p CD4p CD39p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p CD39p GAG UNS	PBMC_CD3p_CD4p_CD39p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.6263736263736264	Wk24 Post-ATI PBMC CD3p CD4p CD69p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p CD69p GAG UNS	PBMC_CD3p_CD4p_CD69p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_KI67p_GAG_UNS	0.9765625	Wk24 Post-ATI PBMC CD3p CD4p KI67p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p KI67p GAG UNS	PBMC_CD3p_CD4p_KI67p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.0658682634730539	Wk24 Post-ATI PBMC CD3p CD4p TCM CD69p GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD4p TCM CD69p GAG UNS	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	0.7707006369426751	Wk24 Post-ATI PBMC CD3p CD8p IFNGp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p IFNGp GAG UNS	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	5.222222222222222	Wk24 Post-ATI PBMC CD3p CD8p Naive TNFAp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p Naive TNFAp GAG UNS	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TBETp_GAG_UNS	0.9787234042553192	Wk24 Post-ATI PBMC CD3p CD8p TBETp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p TBETp GAG UNS	PBMC_CD3p_CD8p_TBETp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	5.523809523809524	Wk24 Post-ATI PBMC CD3p CD8p TNFAp GAG UNS	PBMC	Week 24 Post-ATI	CD3p CD8p TNFAp GAG UNS	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	FC
RNy16	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_KI67p	1.94	Wk24 Post-ATI PBMC CD3p CD8p KI67p	PBMC	Week 24 Post-ATI	CD3p CD8p KI67p	PBMC_CD3p_CD8p_KI67p	%
RNy16	aIL10+aPD1	36	wk36_MSD_Cluster_1	3.16365157164982	Wk24 Post-ATI MSD Cluster 1	LN	Week 24 Post-ATI	 MSD Cluster 1	MSD_Cluster_1	centroid score
RNy16	aIL10+aPD1	36	wk36_MSD_Cluster_2	0.147453092354214	Wk24 Post-ATI MSD Cluster 2	LN	Week 24 Post-ATI	 MSD Cluster 2	MSD_Cluster_2	centroid score
RNy16	aIL10+aPD1	36	wk36_MSD_Cluster_3	0.576664073312859	Wk24 Post-ATI MSD Cluster 3	LN	Week 24 Post-ATI	 MSD Cluster 3	MSD_Cluster_3	centroid score
RRh17	aIL10+aPD1	36	wk36_LOG_SIVRNA_LN_per10^6correctedCD4Live	3.10325410446575	Wk24 Post-ATI LOG SIVRNA LN per10^6correctedCD4Live	LN	Week 24 Post-ATI	 LOG SIVRNAper10^6correctedCD4Live	LOG_SIVRNA_LN_per10^6correctedCD4Live	NA
RRh17	aIL10+aPD1	36	wk36_IL10	0.324232228775393	Wk24 Post-ATI IL10	LN	Week 24 Post-ATI	 IL10	IL10	pg/ml
RRh17	aIL10+aPD1	36	wk36_IL4	0.147295006610475	Wk24 Post-ATI IL4	LN	Week 24 Post-ATI	 IL4	IL4	pg/ml
RRh17	aIL10+aPD1	36	wk36_MIP3b	51.914794917846	Wk24 Post-ATI MIP3b	LN	Week 24 Post-ATI	 MIP3b	MIP3b	pg/ml
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG	0.67	Wk24 Post-ATI LN CD3p CD4p TCM IFNGp GAG	LN	Week 24 Post-ATI	CD3p CD4p TCM IFNGp GAG	LN_CD3p_CD4p_TCM_IFNGp_GAG	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	1942	Wk24 Post-ATI LN CD3p CD4p TEM  TCF1 GAG	LN	Week 24 Post-ATI	CD3p CD4p TEM  TCF1 GAG	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	MFI
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TNFAp_GAG	0.14	Wk24 Post-ATI LN CD3p CD4p TNFAp GAG	LN	Week 24 Post-ATI	CD3p CD4p TNFAp GAG	LN_CD3p_CD4p_TNFAp_GAG	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_GRZBp_GAG	15.5	Wk24 Post-ATI LN CD3p CD8p TCM GRZBp GAG	LN	Week 24 Post-ATI	CD3p CD8p TCM GRZBp GAG	LN_CD3p_CD8p_TCM_GRZBp_GAG	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_IFNGp_GAG	1.79	Wk24 Post-ATI LN CD3p CD8p TCM IFNGp GAG	LN	Week 24 Post-ATI	CD3p CD8p TCM IFNGp GAG	LN_CD3p_CD8p_TCM_IFNGp_GAG	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_CD39p_GAG	22.6	Wk24 Post-ATI LN CD3p CD8p TEM CD39p GAG	LN	Week 24 Post-ATI	CD3p CD8p TEM CD39p GAG	LN_CD3p_CD8p_TEM_CD39p_GAG	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	68.2	Wk24 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG	LN	Week 24 Post-ATI	CD3p CD8p TEM CX3CR1p GAG	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_MFI_BCL2_UNS	2068	Wk24 Post-ATI LN CD3p CD4p  BCL2 UNS	LN	Week 24 Post-ATI	CD3p CD4p  BCL2 UNS	LN_CD3p_CD4p_MFI_BCL2_UNS	MFI
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	2400	Wk24 Post-ATI LN CD3p CD4p TCM  BCL2 UNS	LN	Week 24 Post-ATI	CD3p CD4p TCM  BCL2 UNS	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	MFI
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_MFI_TCF1_UNS	10271	Wk24 Post-ATI LN CD3p CD8p  TCF1 UNS	LN	Week 24 Post-ATI	CD3p CD8p  TCF1 UNS	LN_CD3p_CD8p_MFI_TCF1_UNS	MFI
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_KI67p_UNS	6.92	Wk24 Post-ATI LN CD3p CD8p KI67p UNS	LN	Week 24 Post-ATI	CD3p CD8p KI67p UNS	LN_CD3p_CD8p_KI67p_UNS	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_GRZBp_UNS	18.5	Wk24 Post-ATI LN CD3p CD8p TCM GRZBp UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM GRZBp UNS	LN_CD3p_CD8p_TCM_GRZBp_UNS	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_KI67p_UNS	8.95	Wk24 Post-ATI LN CD3p CD8p TCM KI67p UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM KI67p UNS	LN_CD3p_CD8p_TCM_KI67p_UNS	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	5.42	Wk24 Post-ATI LN CD3p CD8p TCM SLAMF6p UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM SLAMF6p UNS	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_IFNGp_GAG_UNS	0.5161290322580645	Wk24 Post-ATI LN CD3p CD4p IFNGp GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p IFNGp GAG UNS	LN_CD3p_CD4p_IFNGp_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_IL2p_GAG_UNS	0.8571428571428572	Wk24 Post-ATI LN CD3p CD4p IL2p GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p IL2p GAG UNS	LN_CD3p_CD4p_IL2p_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	0.6203703703703703	Wk24 Post-ATI LN CD3p CD4p TCM IFNGp GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p TCM IFNGp GAG UNS	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TNFAp_GAG_UNS	2.6415094339622645	Wk24 Post-ATI LN CD3p CD4p TNFAp GAG UNS	LN	Week 24 Post-ATI	CD3p CD4p TNFAp GAG UNS	LN_CD3p_CD4p_TNFAp_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	1.1682027649769586	Wk24 Post-ATI LN CD3p CD8p CX3CR1p GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p CX3CR1p GAG UNS	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IFNGp_GAG_UNS	1.0450450450450448	Wk24 Post-ATI LN CD3p CD8p IFNGp GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p IFNGp GAG UNS	LN_CD3p_CD8p_IFNGp_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	1.1085594989561587	Wk24 Post-ATI LN CD3p CD8p TCM CX3CR1p GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p TCM CX3CR1p GAG UNS	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	1.132890365448505	Wk24 Post-ATI LN CD3p CD8p TEM CX3CR1p GAG UNS	LN	Week 24 Post-ATI	CD3p CD8p TEM CX3CR1p GAG UNS	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	FC
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_KI67p	2.65	Wk24 Post-ATI LN CD3p CD4p KI67p	LN	Week 24 Post-ATI	CD3p CD4p KI67p	LN_CD3p_CD4p_KI67p	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM	0.058	Wk24 Post-ATI LN CD3p CD4p TEM	LN	Week 24 Post-ATI	CD3p CD4p TEM	LN_CD3p_CD4p_TEM	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_CD25p	5.31	Wk24 Post-ATI LN CD3p CD8p CD25p	LN	Week 24 Post-ATI	CD3p CD8p CD25p	LN_CD3p_CD8p_CD25p	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_KI67p	5.61	Wk24 Post-ATI LN CD3p CD8p KI67p	LN	Week 24 Post-ATI	CD3p CD8p KI67p	LN_CD3p_CD8p_KI67p	%
RRh17	aIL10+aPD1	36	wk36_LN_CD3p_CD4_CD95pCD28nTEM	1.81	Wk24 Post-ATI LN CD3p CD4 CD95pCD28nTEM	LN	Week 24 Post-ATI	CD3p CD4 CD95pCD28nTEM	LN_CD3p_CD4_CD95pCD28nTEM	%
RRh17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.066	Wk24 Post-ATI PBMC CD3p CD4p Naive TNFAp GAG	PBMC	Week 24 Post-ATI	CD3p CD4p Naive TNFAp GAG	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	%
RRh17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2214	Wk24 Post-ATI PBMC CD3p CD4p TCM  BCL2 GAG	PBMC	Week 24 Post-ATI	CD3p CD4p TCM  BCL2 GAG	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	MFI
