animal	group	WkPost-TX	feature	value	name	tissue	timepoint	newname	parameter	unit
RBf17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	3.72	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXn	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	%
RBf17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9664	Wk24 Post-ATI LN CD3p CD8p notToxpIRF4p  TCF1	LN	Week 24 Post-ATI	CD3p CD8p notToxpIRF4p  TCF1	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	MFI
RBf17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCF1p	85.3	Wk24 Post-ATI LN CD3p CD8p TCF1p	LN	Week 24 Post-ATI	CD3p CD8p TCF1p	LN_CD3p_CD8p_TCF1p	%
RBf17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	11	Wk24 Post-ATI LN CD3p CD8p TEM IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p TEM IRF4nTCF1nTOXp	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	%
RBf17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IRF4nTCF1pTOXn	62.4	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1pTOXn	LN_CD3p_CD8p_IRF4nTCF1pTOXn	%
RBf17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXp	3.01	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXp	LN_CD3p_CD8p_IRF4nTCF1nTOXp	%
RBf17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXn	10.7	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXn	LN_CD3p_CD8p_IRF4nTCF1nTOXn	%
RBf17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	464	Wk24 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	MFI
RBf17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	477	Wk24 Post-ATI PBMC CD3p CD4p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	MFI
RBf17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	192	Wk24 Post-ATI PBMC CD3p CD8p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	MFI
RBf17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	209	Wk24 Post-ATI PBMC CD3p CD8p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	MFI
RBf17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	2946	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	MFI
RBf17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	2992	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	MFI
RBv17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2275	Wk0 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RBv17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	3.12	Wk0 Post-ATI PBMC CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC	Week 0 Post-ATI	CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	%
RBv17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	1032	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	MFI
RBv17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	2963	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	MFI
RBv17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	143	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101n  KI67	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101n  KI67	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	246	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  IRF4	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	383	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  ID2	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	340	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	663	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	3227	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	996	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	207	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	57.8	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	215	Wk9 Post-ATI LN CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	8135	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  TCF1	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TCF1	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	2144	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	9.32	Wk9 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	%
RBv17	aIL10+aPD1	21	wk21_LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1751	Wk9 Post-ATI LN CD3p CD4p TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TOXpIRF4p  CD101	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	MFI
RBv17	aIL10+aPD1	21	wk21_PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	87.8	Wk9 Post-ATI PBMC CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC	Week 9 Post-ATI	CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	MFI
RBv17	aIL10+aPD1	21	wk21_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	237	Wk9 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RBv17	aIL10+aPD1	21	wk21_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	49.1	Wk9 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	868	Wk24 Post-ATI LN CD3p CD4p TCF1p GRZBp  GRZB	LN	Week 24 Post-ATI	CD3p CD4p TCF1p GRZBp  GRZB	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	MFI
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCF1pCD101n	81.2	Wk24 Post-ATI LN CD3p CD8p TCF1pCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1pCD101n	LN_CD3p_CD8p_TCF1pCD101n	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCF1nCD101n	9.12	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101n	LN_CD3p_CD8p_TCF1nCD101n	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCFn	12	Wk24 Post-ATI LN CD3p CD8p TCFn	LN	Week 24 Post-ATI	CD3p CD8p TCFn	LN_CD3p_CD8p_TCFn	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	62.9	Wk24 Post-ATI LN CD3p CD4p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p Naive notToxpIRF4p  CD101	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	MFI
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	291	Wk24 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  CD101	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	MFI
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1735	Wk24 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	146	Wk24 Post-ATI LN CD3p CD4p TEM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TEM notToxpIRF4p  CD101	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	MFI
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM_TCF1p	57.1	Wk24 Post-ATI LN CD3p CD4p TEM TCF1p	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1p	LN_CD3p_CD4p_TEM_TCF1p	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM_TCF1n	42.9	Wk24 Post-ATI LN CD3p CD4p TEM TCF1n	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1n	LN_CD3p_CD4p_TEM_TCF1n	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	12.5	Wk24 Post-ATI LN CD3p CD4p TEM IRF4pTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4pTCF1pTOXn	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	22.5	Wk24 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXn	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	51.4	Wk24 Post-ATI LN CD3p CD8p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD8p Naive notToxpIRF4p  CD101	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	MFI
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_Naive_TCF1p	97.5	Wk24 Post-ATI LN CD3p CD8p Naive TCF1p	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1p	LN_CD3p_CD8p_Naive_TCF1p	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_Naive_TCF1n	2.49	Wk24 Post-ATI LN CD3p CD8p Naive TCF1n	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1n	LN_CD3p_CD8p_Naive_TCF1n	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	0.42	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXp	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	2.02	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXn	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	10821	Wk24 Post-ATI LN CD3p CD8p notToxpIRF4p  TCF1	LN	Week 24 Post-ATI	CD3p CD8p notToxpIRF4p  TCF1	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	MFI
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TCF1p	90.1	Wk24 Post-ATI LN CD3p CD8p TCF1p	LN	Week 24 Post-ATI	CD3p CD8p TCF1p	LN_CD3p_CD8p_TCF1p	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	8.34	Wk24 Post-ATI LN CD3p CD8p TEM IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p TEM IRF4nTCF1nTOXp	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IRF4nTCF1pTOXn	66.7	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1pTOXn	LN_CD3p_CD8p_IRF4nTCF1pTOXn	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXp	2.25	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXp	LN_CD3p_CD8p_IRF4nTCF1nTOXp	%
RBv17	aIL10+aPD1	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXn	6.57	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXn	LN_CD3p_CD8p_IRF4nTCF1nTOXn	%
RBv17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	332	Wk24 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	MFI
RBv17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	339	Wk24 Post-ATI PBMC CD3p CD4p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	MFI
RBv17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	156	Wk24 Post-ATI PBMC CD3p CD8p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	MFI
RBv17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	151	Wk24 Post-ATI PBMC CD3p CD8p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	MFI
RBv17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	2377	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	MFI
RBv17	aIL10+aPD1	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	2332	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	MFI
RFl17	aIL10+aPD1	12	wk12_LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1566	Wk0 Post-ATI LN CD3p CD4p notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p notToxpIRF4p  BCL2	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	MFI
RFl17	aIL10+aPD1	12	wk12_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	1869	Wk0 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RFl17	aIL10+aPD1	12	wk12_LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	5.7	Wk0 Post-ATI LN CD3p CD4p TCM IRF4nTCF1nTOXp	LN	Week 0 Post-ATI	CD3p CD4p TCM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	%
RFl17	aIL10+aPD1	12	wk12_LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	118	Wk0 Post-ATI LN CD3p CD8p TOXpIRF4p  KI67	LN	Week 0 Post-ATI	CD3p CD8p TOXpIRF4p  KI67	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	MFI
RFl17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2223	Wk0 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RFl17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	4.27	Wk0 Post-ATI PBMC CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC	Week 0 Post-ATI	CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	%
RFl17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	610	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	MFI
RFl17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	2894	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	MFI
RFl17	aIL10+aPD1	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	87.4	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101n  KI67	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101n  KI67	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	MFI
RFl17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	91.2	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  IRF4	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	MFI
RFl17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	211	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  ID2	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	MFI
RFl17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	99	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	MFI
RFl17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	265	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
RFl17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	2103	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
RFl17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	704	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
RFl17	aIL10+aPD1	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	249	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
